Player,Team,Games,SignatureAgentsRankedByUsage,RoundsPlayed,Rating,AverageCombatScore,KillsDeath,KAST,ADPR,KPR,APR,FKPR,FDPR,HeadshotPercent,ClutchSuccessPercent,Kills,Deaths,Assists,FirstKills,FirstDeaths,Year,League,IGL,CleanedRating,AdjustedRating,SelfishIndex,Region
casper,Purr-fectionists,208,"['astra', 'omen', 'killjoy', 'brimstone', 'chamber']",1432,1.14,218.9,1.13,76%,141.4,0.78,0.46,0.06,0.06,28%,19%,1116,987,652,88,93,2023,GameChangers,False,1.14,1.06,0.32,
cassiex3,İstanbul Wildcats Female,104,"['omen', 'viper', 'kayo', 'brimstone']",343,0.98,191.2,0.93,71%,123.1,0.69,0.31,0.07,0.07,22%,10%,235,254,107,25,25,2023,GameChangers,False,0.98,0.73,0.32,GameChangers
cellax,bb.w7m,102,"['jett', 'raze', 'neon', 'kayo', 'killjoy']",364,0.76,188.1,0.82,59%,126.4,0.67,0.09,0.17,0.21,27%,17%,245,297,31,61,78,2023,GameChangers,False,0.76,0.58,0.17,Americas
cendary,LILAX,108,"['astra', 'viper', 'clove', 'brimstone', 'sova']",300,1.04,199.6,0.97,74%,132.2,0.68,0.4,0.12,0.11,26%,21%,203,209,119,36,32,2023,GameChangers,False,1.04,0.76,0.42,GameChangers
churra,Deagle Ravagers,107,"['omen', 'kayo', 'breach', 'viper', 'killjoy']",314,0.87,176.7,0.79,67%,117.4,0.6,0.33,0.04,0.07,20%,7%,187,238,105,13,22,2023,GameChangers,False,0.87,0.64,0.46,GameChangers
cille,HEROIC Valkyries,209,"['kayo', 'omen', 'astra', 'fade', 'sova']",765,0.83,171.4,0.83,69%,114.6,0.61,0.25,0.07,0.11,30%,8%,467,565,191,51,86,2023,GameChangers,True,0.83,0.71,0.36,EMEAS
conir,KRÜ BLAZE,157,"['omen', 'chamber', 'reyna', 'viper', 'brimstone']",469,1.16,213.7,1.2,76%,143.8,0.78,0.4,0.11,0.08,30%,14%,364,304,186,52,37,2023,GameChangers,False,1.16,0.92,0.27,GameChangers
crescents,9to5 workers,133,"['omen', 'breach', 'viper', 'kayo', 'sage']",894,0.97,202.6,0.94,74%,129.2,0.68,0.4,0.1,0.11,20%,14%,606,642,357,87,99,2023,GameChangers,False,0.97,0.85,0.42,GameChangers
curumi,FENNEL GC,99,"['breach', 'viper', 'fade', 'kayo', 'omen']",424,0.9,176.2,0.83,70%,113.5,0.61,0.43,0.08,0.08,22%,14%,258,312,184,34,35,2023,GameChangers,False,0.9,0.7,0.59,Pacific
daf,DetonatioN FocusMe GC,48,"['jett', 'raze', 'fade', 'sova', 'deadlock']",238,1.0,218.0,0.98,67%,144.8,0.76,0.19,0.17,0.18,18%,6%,182,185,45,41,44,2023,GameChangers,False,1.0,0.7,0.17,Pacific
daiki,Team Liquid Brazil,421,"['sova', 'skye', 'fade', 'sage', 'breach']",1374,1.08,198.7,1.1,77%,127.5,0.7,0.45,0.07,0.06,27%,20%,967,879,617,102,84,2023,GameChangers,True,1.08,1.0,0.45,Americas
dano,FUSION X,116,"['skye', 'gekko', 'breach', 'kayo', 'sova']",425,1.11,206.8,1.08,73%,138.1,0.72,0.41,0.05,0.05,28%,13%,308,285,175,21,21,2023,GameChangers,False,1.11,0.86,0.37,GameChangers
delbisky,BOBA,127,"['jett', 'raze', 'omen', 'chamber', 'neon']",887,0.95,190.8,0.94,69%,125.1,0.68,0.18,0.12,0.11,26%,13%,607,648,158,105,101,2023,GameChangers,False,0.95,0.83,0.22,GameChangers
devilasxa,Odd 1 OUT,174,"['skye', 'kayo', 'breach', 'gekko', 'cypher']",765,1.01,195.8,0.95,71%,127.4,0.68,0.43,0.06,0.08,28%,15%,523,552,330,45,59,2023,GameChangers,False,1.01,0.86,0.46,EMEAS
didii,MAD Lions KOI,118,"['killjoy', 'breach', 'chamber', 'astra', 'sova']",765,1.0,200.6,1.0,70%,134.9,0.71,0.29,0.1,0.09,23%,18%,541,539,223,73,69,2023,GameChangers,False,1.0,0.85,0.28,GameChangers
dodonut,FlyQuest RED,393,"['raze', 'jett', 'sova']",535,1.1,230.5,1.08,74%,156.4,0.79,0.21,0.16,0.17,20%,19%,424,393,113,84,93,2023,GameChangers,False,1.1,0.89,0.15,Americas
dori,Cyber Geek,51,"['omen', 'kayo', 'sage', 'breach', 'astra']",284,0.96,188.3,0.91,72%,124.6,0.65,0.36,0.09,0.07,24%,11%,185,204,103,25,19,2023,GameChangers,False,0.96,0.7,0.42,Pacific
drea,Infinity X,84,"['raze', 'jett', 'sova', 'killjoy', 'skye']",231,0.67,158.6,0.67,63%,105.9,0.54,0.23,0.13,0.2,19%,16%,125,186,54,30,46,2023,GameChangers,False,0.67,0.47,0.42,Americas
drn,revoada,353,"['omen', 'astra', 'sage', 'brimstone', 'viper']",651,0.97,184.5,0.9,71%,121.6,0.64,0.36,0.05,0.09,20%,14%,419,468,236,35,57,2023,GameChangers,False,0.97,0.81,0.44,Americas
edith,mesos millionaires,209,"['raze', 'jett', 'chamber']",348,1.16,260.0,1.14,71%,171.7,0.89,0.2,0.19,0.15,24%,7%,309,270,70,65,52,2023,GameChangers,False,1.16,0.87,0.07,Americas
eluwu,Purr-fectionists,91,"['jett', 'raze', 'viper']",482,1.02,230.0,1.05,67%,148.6,0.8,0.19,0.23,0.18,29%,20%,384,365,92,110,88,2023,GameChangers,False,1.02,0.81,0.13,
emi,swaglord9000,102,"['kayo', 'jett', 'phoenix', 'breach', 'yoru']",788,1.09,224.5,1.11,74%,143.8,0.76,0.36,0.15,0.13,21%,21%,601,542,287,116,100,2023,GameChangers,False,1.09,0.93,0.27,GameChangers
enerii,Xipto Esports,218,"['raze', 'jett', 'reyna', 'neon']",990,1.25,263.3,1.43,79%,171.0,0.95,0.23,0.19,0.15,26%,25%,942,657,229,189,145,2023,GameChangers,False,1.25,1.11,0.03,Pacific
envious,Cardboard Dinosaur,196,"['jett', 'omen', 'neon']",442,0.95,197.9,0.91,69%,128.8,0.67,0.42,0.11,0.13,25%,16%,298,327,185,48,56,2023,GameChangers,False,0.95,0.74,0.46,GameChangers
erin,Deagle Ravagers,128,"['jett', 'sova', 'raze', 'neon', 'viper']",318,0.75,156.9,0.69,61%,111.9,0.55,0.31,0.09,0.11,19%,6%,174,251,99,30,34,2023,GameChangers,False,0.75,0.56,0.51,GameChangers
essy,The A Team,45,"['omen', 'brimstone', 'sova', 'killjoy', 'astra']",436,0.88,167.0,0.8,68%,111.3,0.59,0.33,0.05,0.06,25%,16%,257,320,143,20,28,2023,GameChangers,False,0.88,0.69,0.48,EMEAS
eva,Team Falcons Vega,232,"['sova', 'skye', 'sage', 'gekko']",1295,1.21,213.6,1.33,80%,139.0,0.8,0.33,0.07,0.04,29%,23%,1036,779,423,93,55,2023,GameChangers,False,1.21,1.11,0.2,GameChangers
evv,floppers,240,"['skye', 'kayo', 'sova', 'omen', 'jett']",654,0.83,189.8,0.83,67%,123.9,0.65,0.26,0.15,0.16,27%,11%,423,512,171,98,105,2023,GameChangers,False,0.83,0.69,0.32,Americas
felce,invincible gc,129,"['sova', 'fade', 'chamber', 'gekko', 'viper']",719,1.01,205.4,0.99,75%,135.6,0.72,0.33,0.07,0.07,30%,14%,516,520,234,51,51,2023,GameChangers,False,1.01,0.85,0.3,GameChangers
felipa,BBL Queens,219,"['breach', 'raze', 'sova', 'kayo', 'sage']",1332,0.96,181.9,0.94,78%,120.8,0.63,0.47,0.06,0.06,30%,16%,844,901,620,75,80,2023,GameChangers,False,0.96,0.89,0.61,GameChangers
fer,PS5PATAS,98,"['jett', 'omen', 'sova', 'raze', 'astra']",216,0.9,180.9,0.87,66%,120.1,0.63,0.25,0.08,0.1,29%,14%,137,158,53,17,21,2023,GameChangers,False,0.9,0.62,0.33,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",986,1.48,304.4,1.74,78%,197.1,1.09,0.21,0.24,0.13,31%,26%,1079,620,207,240,125,2023,GameChangers,False,1.48,1.31,-0.06,Americas
florescent,Shopify Rebellion,458,"['jett', 'raze', 'neon', 'reyna']",986,1.48,304.4,1.74,78%,197.1,1.09,0.21,0.24,0.13,31%,26%,1079,620,207,240,125,2023,GameChangers,False,1.48,1.31,-0.06,Americas
flossie,FiRePOWER,162,"['killjoy', 'cypher', 'chamber', 'viper']",348,1.03,194.6,1.02,74%,131.5,0.66,0.36,0.05,0.06,19%,10%,231,227,125,19,22,2023,GameChangers,True,1.03,0.77,0.41,Americas
flow3r,Reverse 7,63,"['raze', 'jett', 'skye', 'sova', 'yoru']",203,1.08,234.7,1.02,72%,155.3,0.79,0.31,0.17,0.12,26%,19%,161,158,62,34,25,2023,GameChangers,False,1.08,0.74,0.2,Americas
fluxxy,HEROIC Valkyries,117,"['omen', 'cypher', 'viper', 'killjoy', 'astra']",897,1.05,214.8,0.98,71%,140.9,0.73,0.36,0.11,0.13,22%,16%,652,663,323,100,121,2023,GameChangers,False,1.05,0.92,0.31,EMEAS
frantastic,FiRePOWER,170,"['viper', 'omen', 'killjoy', 'sova', 'sage']",348,1.1,208.6,1.15,75%,138.2,0.75,0.27,0.09,0.08,21%,15%,261,226,93,31,28,2023,GameChangers,True,1.1,0.83,0.22,Americas
gabee,DREAMMAX,115,"['jett', 'chamber', 'raze', 'neon', 'harbor']",629,0.99,196.9,0.98,68%,131.1,0.7,0.2,0.14,0.15,26%,18%,442,449,126,86,96,2023,GameChangers,False,0.99,0.82,0.22,Americas
gabit,Team Leveling,197,"['omen', 'viper', 'brimstone', 'astra', 'killjoy']",629,1.12,210.9,1.12,75%,136.3,0.73,0.38,0.07,0.08,26%,11%,462,414,242,44,52,2023,GameChangers,False,1.12,0.93,0.33,Americas
ginger,ALTERNATE aTTaX Ruby,178,"['cypher', 'killjoy', 'omen', 'jett', 'raze']",383,0.91,189.2,0.85,70%,126.6,0.63,0.31,0.07,0.1,17%,17%,243,285,120,25,38,2023,GameChangers,False,0.91,0.7,0.39,GameChangers
glance,Karmine Corp GC,307,"['sova', 'omen', 'astra', 'breach', 'sage']",1775,1.01,187.4,1.0,76%,119.7,0.67,0.4,0.06,0.06,27%,15%,1182,1177,703,104,100,2023,GameChangers,False,1.01,0.97,0.44,EMEAS
hanuh,sisu,130,"['omen', 'sova', 'fade', 'viper', 'breach']",1147,1.14,216.9,1.17,72%,139.4,0.79,0.31,0.08,0.08,23%,17%,907,777,358,92,96,2023,GameChangers,False,1.14,1.03,0.2,Pacific
harmonee,ALTERNATE aTTaX Ruby,111,"['sova', 'fade', 'skye', 'breach']",340,0.86,162.3,0.79,69%,112.2,0.57,0.29,0.06,0.09,28%,20%,193,244,100,22,32,2023,GameChangers,False,0.86,0.64,0.45,GameChangers
healing,DRX Changers,80,"['kayo', 'jett', 'raze', 'breach', 'skye']",284,0.94,208.1,0.94,71%,130.5,0.71,0.4,0.12,0.13,14%,11%,203,217,115,34,37,2023,GameChangers,True,0.94,0.68,0.37,Pacific
isa1,Team Leveling,294,"['jett', 'raze', 'chamber', 'gekko', 'skye']",613,0.91,195.0,0.9,68%,131.5,0.68,0.19,0.14,0.18,18%,11%,418,464,115,87,112,2023,GameChangers,False,0.91,0.75,0.23,Americas
isaa,Team Liquid Brazil,400,"['jett', 'viper', 'killjoy', 'sova', 'skye']",1374,0.98,191.9,1.02,71%,127.7,0.66,0.26,0.1,0.09,23%,11%,907,892,362,132,120,2023,GameChangers,False,0.98,0.91,0.31,Americas
ivory,4Fun,163,"['killjoy', 'omen', 'viper', 'kayo', 'astra']",563,0.97,213.0,0.99,70%,135.5,0.74,0.24,0.11,0.12,16%,16%,417,420,137,64,67,2023,GameChangers,False,0.97,0.79,0.21,Pacific
ivy,Akave Esports GC,147,"['raze', 'skye', 'kayo', 'jett', 'gekko']",332,1.1,209.5,1.04,75%,142.3,0.71,0.39,0.11,0.11,31%,9%,235,225,129,36,35,2023,GameChangers,False,1.1,0.82,0.36,GameChangers
izze,invincible gc,156,"['killjoy', 'sova', 'skye', 'cypher']",677,1.03,203.0,1.03,72%,138.3,0.69,0.23,0.07,0.07,18%,16%,470,457,154,48,46,2023,GameChangers,False,1.03,0.86,0.25,GameChangers
jademwah,Odd 1 OUT,250,"['sova', 'jett', 'skye', 'breach', 'viper']",1060,1.07,214.4,1.06,75%,136.9,0.74,0.4,0.1,0.09,22%,13%,780,734,429,103,91,2023,GameChangers,True,1.07,0.96,0.33,EMEAS
jade,ALTERNATE aTTaX Ruby,83,"['breach', 'kayo', 'jett', 'raze', 'omen']",241,1.22,271.8,1.34,75%,176.4,0.98,0.13,0.23,0.21,36%,33%,235,176,31,56,50,2023,GameChangers,False,1.22,0.86,0.01,GameChangers
japips,Asmodeus Colosseum GC,196,"['sova', 'breach', 'reyna', 'skye', 'fade']",1432,1.01,188.0,0.99,75%,120.8,0.67,0.37,0.05,0.07,27%,12%,966,977,535,77,99,2023,GameChangers,False,1.01,0.94,0.4,
jduh,BBL Queens,254,"['astra', 'omen', 'sova', 'viper', 'brimstone']",1147,1.09,200.9,1.04,74%,130.4,0.7,0.39,0.08,0.06,28%,18%,803,770,449,92,74,2023,GameChangers,False,1.09,0.99,0.38,GameChangers
jeje,Infinity X,108,"['raze', 'jett', 'astra', 'neon', 'killjoy']",556,0.81,193.0,0.85,68%,129.1,0.67,0.22,0.12,0.18,25%,21%,374,439,120,66,102,2023,GameChangers,False,0.81,0.66,0.26,Americas
jelly,MIBR GC,276,"['kayo', 'raze', 'skye', 'breach', 'jett']",1114,1.2,259.7,1.2,74%,168.2,0.88,0.29,0.19,0.15,30%,15%,984,817,320,216,163,2023,GameChangers,False,1.2,1.08,0.1,Americas
jiex,VALIANT GC,181,"['breach', 'skye', 'kayo', 'sage', 'jett']",1071,0.93,186.1,0.88,72%,123.6,0.66,0.39,0.09,0.07,27%,14%,704,799,419,95,74,2023,GameChangers,True,0.93,0.83,0.44,GameChangers
joliinaa,GIANTX GC,172,"['omen', 'viper', 'jett', 'raze', 'brimstone']",1371,1.27,239.8,1.27,78%,154.2,0.83,0.48,0.09,0.06,24%,21%,1141,899,653,118,76,2023,GameChangers,False,1.27,1.18,0.25,GameChangers
joojina,Team Liquid Brazil,319,"['omen', 'astra', 'brimstone', 'jett', 'sage']",1374,1.1,196.3,1.13,76%,128.1,0.71,0.4,0.07,0.07,28%,21%,980,869,551,94,96,2023,GameChangers,False,1.1,1.02,0.37,Americas
jubs,MIBR GC,116,"['killjoy', 'viper', 'cypher', 'chamber', 'sage']",277,1.05,214.9,0.96,68%,146.5,0.74,0.16,0.08,0.06,27%,5%,205,213,44,22,16,2023,GameChangers,False,1.05,0.76,0.16,Americas
juri,DRX Changers,34,"['sova', 'skye', 'breach']",284,0.78,151.9,0.73,68%,99.3,0.52,0.34,0.05,0.07,16%,12%,147,202,96,13,20,2023,GameChangers,False,0.78,0.57,0.61,Pacific
juw,Akave Esports GC,136,"['raze', 'jett', 'sage', 'chamber', 'fade']",332,0.98,204.6,0.97,72%,138.2,0.71,0.28,0.15,0.17,26%,14%,235,242,92,49,56,2023,GameChangers,False,0.98,0.73,0.27,GameChangers
kaah,Team Leveling,81,"['omen', 'killjoy', 'cypher', 'brimstone', 'viper']",216,0.98,205.3,0.94,67%,130.4,0.72,0.17,0.12,0.1,26%,13%,155,165,36,25,22,2023,GameChangers,False,0.98,0.68,0.19,Americas
kaha,Incognito GC,131,"['sova', 'viper', 'skye', 'astra', 'kayo']",1213,1.03,194.4,1.02,72%,128.3,0.69,0.34,0.07,0.08,19%,13%,834,819,411,89,99,2023,GameChangers,False,1.03,0.94,0.34,GameChangers
kalita,revoada,184,"['sova', 'skye', 'viper', 'astra', 'breach']",469,1.06,199.9,1.09,78%,132.2,0.7,0.41,0.09,0.07,25%,27%,329,302,193,40,34,2023,GameChangers,False,1.06,0.84,0.4,Americas
kamiyu,Xipto Esports,168,"['jett', 'skye', 'breach', 'sova', 'kayo']",1262,1.12,202.4,1.19,81%,130.8,0.72,0.43,0.07,0.06,29%,17%,909,762,543,87,73,2023,GameChangers,False,1.12,1.03,0.39,Pacific
karina,FOKUS Sakura,200,"['killjoy', 'cypher', 'sova', 'sage', 'viper']",748,0.94,179.9,0.94,69%,117.9,0.65,0.25,0.06,0.08,32%,16%,483,516,185,48,58,2023,GameChangers,False,0.94,0.8,0.31,GameChangers
kiri,Asmodeus Colosseum GC,105,"['sova', 'brimstone', 'astra', 'cypher', 'chamber']",664,0.88,173.8,0.78,67%,116.5,0.58,0.31,0.06,0.07,22%,15%,383,490,209,40,45,2023,GameChangers,False,0.88,0.73,0.47,
kitkatwc,invincible gc,135,"['killjoy', 'skye', 'kayo', 'breach', 'cypher']",719,0.96,192.4,0.95,70%,130.4,0.69,0.29,0.08,0.09,21%,14%,493,520,205,58,67,2023,GameChangers,False,0.96,0.81,0.3,GameChangers
kleisy,İstanbul Wildcats Female,103,"['jett', 'raze', 'reyna']",343,0.78,198.5,0.79,62%,137.3,0.67,0.16,0.18,0.26,27%,10%,230,290,56,62,88,2023,GameChangers,False,0.78,0.58,0.22,GameChangers
kohaibi,BOBA,209,"['raze', 'killjoy', 'reyna', 'chamber', 'skye']",1262,1.25,230.0,1.46,83%,155.7,0.85,0.27,0.11,0.08,25%,21%,1070,731,337,143,101,2023,GameChangers,False,1.25,1.15,0.12,GameChangers
kon,sisu,112,"['sova', 'skye', 'fade', 'breach', 'jett']",796,1.09,230.6,1.07,71%,155.6,0.81,0.27,0.1,0.11,33%,11%,647,603,214,79,90,2023,GameChangers,False,1.09,0.94,0.16,Pacific
koyori,Cyber Geek,39,"['omen', 'breach', 'harbor', 'jett', 'gekko']",238,0.76,163.5,0.71,64%,108.1,0.56,0.26,0.1,0.11,18%,10%,134,189,62,24,26,2023,GameChangers,False,0.76,0.53,0.43,Pacific
kp,Out the mud,536,"['sova', 'breach', 'skye', 'omen', 'sage']",962,0.98,181.8,0.95,76%,120.2,0.64,0.42,0.07,0.08,30%,15%,618,652,406,63,75,2023,GameChangers,True,0.98,0.86,0.51,Americas
krysme,revoada,299,"['killjoy', 'chamber', 'jett', 'cypher', 'viper']",1114,0.92,177.4,0.93,67%,121.4,0.63,0.16,0.07,0.08,22%,14%,700,755,179,78,93,2023,GameChangers,False,0.92,0.83,0.25,Americas
kuripuuya,Karmine Corp GC,231,"['viper', 'astra', 'omen', 'jett', 'brimstone']",283,1.02,193.1,0.95,73%,132.9,0.66,0.39,0.09,0.09,32%,19%,188,197,109,25,26,2023,GameChangers,True,1.02,0.74,0.44,EMEAS
kxoma,FOKUS Sakura,100,"['breach', 'skye', 'astra', 'viper', 'fade']",498,0.85,157.4,0.72,68%,106.9,0.56,0.37,0.04,0.07,32%,9%,278,386,183,19,33,2023,GameChangers,False,0.85,0.68,0.58,GameChangers
kyracujoh,Zerance Mint,54,"['jett', 'raze']",282,0.93,200.0,1.02,70%,130.2,0.73,0.19,0.18,0.18,24%,14%,206,201,53,51,50,2023,GameChangers,False,0.93,0.67,0.19,GameChangers
lara,FOKUS Sakura,56,"['killjoy', 'chamber']",371,0.79,174.0,0.78,65%,118.3,0.6,0.15,0.07,0.08,18%,13%,224,286,55,27,29,2023,GameChangers,False,0.79,0.6,0.27,GameChangers
leeni,FOKUS Sakura,96,"['raze', 'jett']",231,1.11,247.2,1.12,70%,168.3,0.87,0.17,0.16,0.16,19%,17%,202,181,39,37,37,2023,GameChangers,False,1.11,0.78,0.08,GameChangers
len,Cyber Geek,77,"['viper', 'omen', 'astra', 'brimstone', 'skye']",424,0.98,189.0,0.94,71%,115.7,0.66,0.39,0.08,0.08,22%,19%,279,297,166,32,35,2023,GameChangers,False,0.98,0.76,0.44,Pacific
let,DREAMMAX,230,"['jett', 'raze', 'sage']",537,0.79,193.1,0.83,61%,127.5,0.66,0.14,0.17,0.24,25%,6%,354,427,74,92,127,2023,GameChangers,False,0.79,0.64,0.21,Americas
lied,FUSION X,124,"['raze', 'fade', 'sova', 'skye', 'iso']",351,1.17,212.4,1.16,76%,140.1,0.73,0.41,0.08,0.08,20%,19%,255,220,144,27,29,2023,GameChangers,False,1.17,0.88,0.35,GameChangers
lil-bob,MAD Lions KOI,166,"['omen', 'viper', 'sova', 'astra', 'fade']",627,1.0,191.8,0.96,72%,125.8,0.69,0.31,0.07,0.08,27%,16%,430,446,193,42,52,2023,GameChangers,False,1.0,0.83,0.32,GameChangers
linlin,Akave Esports GC,163,"['viper', 'omen', 'astra', 'skye', 'brimstone']",224,0.97,185.2,0.9,68%,124.0,0.66,0.31,0.06,0.06,32%,11%,148,165,70,14,14,2023,GameChangers,False,0.97,0.67,0.35,GameChangers
lissa,TBS GC,346,"['viper', 'killjoy', 'omen', 'chamber', 'cypher']",1114,0.99,190.5,0.95,71%,126.5,0.66,0.38,0.06,0.09,37%,14%,740,778,419,72,100,2023,GameChangers,False,0.99,0.89,0.43,Americas
liza,VALIANT GC,176,"['killjoy', 'jett', 'cypher', 'chamber', 'neon']",829,1.1,215.5,1.14,69%,143.9,0.79,0.15,0.08,0.07,30%,15%,653,574,126,69,54,2023,GameChangers,False,1.1,0.95,0.12,GameChangers
lokkara,NYAN ESPORTS,95,"['killjoy', 'cypher', 'sova', 'chamber', 'jett']",309,0.94,194.4,0.94,64%,130.8,0.71,0.13,0.1,0.08,19%,10%,219,232,40,30,24,2023,GameChangers,False,0.94,0.69,0.17,GameChangers
looxie,NASR Ignite,163,"['killjoy', 'cypher', 'sova', 'deadlock', 'chamber']",773,0.99,194.2,1.0,71%,127.5,0.68,0.22,0.08,0.08,33%,23%,527,525,173,63,64,2023,GameChangers,True,0.99,0.85,0.25,EMEAS
lucky,DetonatioN FocusMe GC,48,"['kayo', 'skye', 'viper', 'cypher', 'killjoy']",238,0.84,166.8,0.73,66%,112.0,0.58,0.5,0.05,0.08,22%,3%,138,188,118,12,18,2023,GameChangers,False,0.84,0.59,0.79,Pacific
luiza,Team Leveling,246,"['killjoy', 'cypher', 'viper', 'skye', 'kayo']",785,0.91,183.0,0.92,67%,128.8,0.64,0.16,0.07,0.09,25%,13%,500,545,123,58,72,2023,GameChangers,False,0.91,0.78,0.24,Americas
luj,Team Falcons Vega,183,"['viper', 'omen', 'brimstone', 'cypher', 'astra']",1110,1.08,205.8,1.08,73%,135.9,0.74,0.36,0.09,0.06,37%,11%,822,758,403,99,70,2023,GameChangers,False,1.08,0.97,0.29,GameChangers
lunafox,KS Hunters,334,"['sova', 'skye', 'astra', 'breach', 'viper']",317,1.03,204.0,0.93,68%,143.7,0.68,0.36,0.09,0.09,23%,15%,216,232,114,28,28,2023,GameChangers,False,1.03,0.76,0.38,GameChangers
lunah,Purr-fectionists,281,"['kayo', 'reyna', 'sova', 'fade', 'raze']",657,1.02,216.3,1.03,71%,145.0,0.77,0.26,0.08,0.1,32%,15%,507,493,170,54,67,2023,GameChangers,False,1.02,0.85,0.19,
lyda,HEROIC Valkyries,279,"['jett', 'skye', 'viper', 'fade', 'raze']",1069,1.13,208.7,1.14,75%,137.8,0.75,0.31,0.08,0.06,31%,18%,802,706,327,87,68,2023,GameChangers,False,1.13,1.01,0.25,EMEAS
lynn,Deagle Ravagers,120,"['jett', 'raze', 'neon', 'sage']",348,1.16,251.9,1.17,72%,164.3,0.87,0.21,0.21,0.18,25%,6%,302,258,73,74,62,2023,GameChangers,False,1.16,0.87,0.09,GameChangers
m1yu,Berzerkers Night,185,"['viper', 'killjoy', 'omen', 'fade', 'sova']",327,0.75,148.5,0.71,61%,106.0,0.53,0.2,0.05,0.1,27%,9%,174,246,64,15,32,2023,GameChangers,False,0.75,0.56,0.39,Americas
m4ndzin,LOUD GC,235,"['omen', 'kayo', 'breach', 'sage', 'brimstone']",931,1.12,221.8,1.04,74%,144.5,0.75,0.49,0.07,0.09,23%,25%,700,672,460,65,84,2023,GameChangers,False,1.12,0.98,0.4,Americas
madv,Team Falcons Vega,206,"['breach', 'kayo', 'omen', 'harbor', 'gekko']",1110,1.21,233.2,1.22,76%,149.5,0.84,0.41,0.1,0.09,40%,20%,927,760,454,108,102,2023,GameChangers,True,1.21,1.09,0.2,GameChangers
mae,FT Silvxs,82,"['omen', 'kayo', 'killjoy', 'jett', 'chamber']",294,0.88,165.8,0.78,69%,111.5,0.58,0.36,0.09,0.07,35%,13%,171,219,106,25,20,2023,GameChangers,False,0.88,0.64,0.53,Americas
maple,The Boys,153,"['jett', 'raze', 'chamber', 'fade']",209,0.87,217.7,0.87,62%,145.2,0.76,0.17,0.24,0.26,19%,,159,182,35,51,55,2023,GameChangers,False,0.87,0.6,0.15,Americas
marceline,YFP X,310,"['raze', 'jett', 'reyna', 'yoru', 'neon']",327,1.0,230.1,0.96,65%,152.1,0.76,0.22,0.18,0.17,21%,18%,247,258,71,60,54,2023,GameChangers,False,1.0,0.74,0.18,Americas
maripo,REIGNITE Lily,55,"['sova', 'fade', 'skye']",296,0.99,193.8,1.01,73%,124.2,0.72,0.29,0.07,0.08,22%,8%,212,209,85,22,23,2023,GameChangers,False,0.99,0.72,0.27,Pacific
marti,NASR Ignite,149,"['jett', 'skye', 'phoenix', 'raze', 'neon']",891,1.04,216.3,1.03,71%,140.2,0.76,0.33,0.14,0.15,24%,12%,678,661,295,121,133,2023,GameChangers,False,1.04,0.91,0.25,EMEAS
mary,Team Falcons Vega,139,"['raze', 'jett', 'sova', 'chamber', 'kayo']",526,1.26,285.0,1.37,74%,185.3,1.0,0.18,0.24,0.16,28%,24%,524,382,96,127,86,2023,GameChangers,False,1.26,1.01,-0.0,GameChangers
matrix,Karmine Corp GC,142,"['jett', 'raze', 'neon']",1190,0.95,219.0,0.96,67%,144.5,0.75,0.19,0.2,0.19,28%,16%,895,936,222,235,226,2023,GameChangers,False,0.95,0.86,0.17,EMEAS
mcfly,Zen eSports GC,80,"['sova', 'fade', 'omen', 'killjoy', 'viper']",237,0.86,181.0,0.81,68%,121.9,0.61,0.26,0.06,0.12,24%,9%,145,178,61,14,28,2023,GameChangers,False,0.86,0.6,0.37,GameChangers
meimei,DetonatioN FocusMe GC,45,"['omen', 'sova', 'killjoy', 'viper', 'astra']",238,0.97,186.4,0.96,69%,121.3,0.66,0.22,0.07,0.08,21%,3%,157,163,52,17,20,2023,GameChangers,False,0.97,0.68,0.27,Pacific
mel,MIBR GC,281,"['sova', 'sage', 'fade', 'viper', 'skye']",698,1.07,185.7,1.08,73%,123.8,0.67,0.35,0.07,0.05,22%,19%,468,435,241,50,34,2023,GameChangers,True,1.07,0.9,0.38,Americas
mel,VALIANT GC,164,"['omen', 'killjoy', 'viper', 'brimstone', 'cypher']",1190,0.9,175.3,0.88,71%,115.6,0.63,0.29,0.07,0.08,26%,9%,747,849,351,88,99,2023,GameChangers,True,0.9,0.82,0.37,GameChangers
mel,Shopify Rebellion,565,"['omen', 'viper', 'chamber', 'killjoy', 'cypher']",986,1.14,193.4,1.18,81%,121.8,0.67,0.49,0.07,0.07,26%,22%,665,563,481,72,68,2023,GameChangers,True,1.14,1.01,0.56,Americas
mel,Shopify Rebellion,565,"['omen', 'viper', 'chamber', 'killjoy', 'cypher']",986,1.14,193.4,1.18,81%,121.8,0.67,0.49,0.07,0.07,26%,22%,665,563,481,72,68,2023,GameChangers,True,1.14,1.01,0.56,Americas
meow16k,9to5 workers,134,"['raze', 'astra', 'omen', 'jett', 'skye']",664,0.95,197.1,0.91,67%,130.7,0.69,0.3,0.12,0.17,21%,25%,461,506,196,78,111,2023,GameChangers,False,0.95,0.79,0.31,GameChangers
meryl,Incognito GC,106,"['breach', 'skye', 'chamber']",1213,0.99,183.8,0.91,75%,119.1,0.64,0.48,0.07,0.07,22%,17%,776,857,580,83,88,2023,GameChangers,False,0.99,0.9,0.61,GameChangers
