Player,Team,Games,SignatureAgentsRankedByUsage,RoundsPlayed,Rating,AverageCombatScore,KillsDeath,KAST,ADPR,KPR,APR,FKPR,FDPR,HeadshotPercent,ClutchSuccessPercent,Kills,Deaths,Assists,FirstKills,FirstDeaths,Year,IGL,CleanedRating,AdjustedRating,SelfishIndex,Region_x,Region_y,Region
1kuzohh,Rebirth Esports,93,"['raze', 'jett', 'kayo', 'reyna']",323,1.19,265.4,1.2,70%,172.2,0.89,0.31,0.2,0.19,26%,11%,288,240,99,63,62,2023,False,1.19,0.92,0.1,Americas,Americas,Americas
2766,ZOL Esports,80,"['sova', 'fade', 'omen', 'sage']",205,0.9,152.1,0.8,76%,103.0,0.55,0.4,0.03,0.05,22%,12%,112,140,83,7,11,2023,False,0.9,0.64,0.65,Pacific,Pacific,Pacific
7ssk7,NASR Esports,307,"['jett', 'breach', 'reyna']",399,0.96,198.3,0.99,69%,127.1,0.7,0.16,0.15,0.14,23%,13%,280,283,63,59,54,2023,False,0.96,0.77,0.19,EMEAS,EMEAS,EMEAS
999kvmil,EX0TIK GAMING,208,"['raze', 'jett', 'sova', 'reyna', 'kayo']",664,0.92,202.2,0.91,68%,131.5,0.7,0.22,0.15,0.14,26%,12%,465,513,149,98,93,2023,False,0.92,0.8,0.24,EMEAS,EMEAS,EMEAS
acerola,LAZY,105,"['omen', 'viper', 'killjoy', 'sage', 'kayo']",740,1.04,188.9,0.98,71%,121.5,0.69,0.44,0.07,0.07,30%,19%,507,519,324,51,54,2023,False,1.04,0.92,0.45,Pacific,Pacific,Pacific
acetics,Sharper Esport,407,"['sova', 'raze', 'fade', 'skye', 'sage']",708,0.94,182.0,0.91,72%,119.4,0.63,0.3,0.08,0.1,27%,16%,447,489,215,54,71,2023,False,0.94,0.83,0.38,Pacific,Pacific,Pacific
achrf,Onyx Ravens,263,"['sova', 'breach', 'skye', 'gekko', 'viper']",469,1.09,223.3,1.04,69%,150.9,0.75,0.34,0.09,0.11,24%,15%,354,342,159,44,51,2023,True,1.09,0.9,0.27,,,
acme,CNJ Esports,93,"['astra', 'skye', 'breach', 'jett', 'brimstone']",471,1.0,195.8,0.92,69%,122.7,0.69,0.42,0.05,0.07,27%,7%,327,355,196,23,34,2023,False,1.0,0.83,0.43,Pacific,Pacific,Pacific
acrian,Ambrosia,388,"['killjoy', 'cypher', 'jett', 'chamber', 'viper']",517,0.97,191.8,1.01,72%,133.2,0.68,0.2,0.07,0.1,23%,10%,351,347,105,36,52,2023,False,0.97,0.82,0.24,Americas,Americas,Americas
adm1k,Incognito,360,"['viper', 'sage', 'kayo', 'sova', 'cypher']",303,0.89,182.6,0.82,71%,118.4,0.62,0.37,0.07,0.13,27%,9%,188,229,112,20,39,2023,True,0.89,0.68,0.48,EMEAS,EMEAS,EMEAS
adrnking,SCARZ,346,"['skye', 'breach', 'kayo', 'reyna', 'killjoy']",836,0.94,173.5,0.89,74%,110.6,0.6,0.42,0.04,0.06,27%,14%,503,568,349,30,53,2023,False,0.94,0.85,0.59,Pacific,Pacific,Pacific
adverso,All Knights,331,"['sova', 'viper', 'breach', 'reyna']",481,0.95,197.8,0.91,69%,129.7,0.66,0.36,0.08,0.1,25%,16%,319,349,174,38,49,2023,False,0.95,0.79,0.41,Americas,Americas,Americas
akashi,LAZY,299,"['sova', 'fade', 'skye', 'breach']",740,0.84,178.1,0.79,68%,117.6,0.61,0.31,0.07,0.08,24%,11%,452,569,232,49,58,2023,False,0.84,0.75,0.42,Pacific,Pacific,Pacific
akumaaaaa,Mandatory,352,"['breach', 'astra', 'sova', 'omen', 'skye']",722,0.98,211.0,0.99,71%,139.0,0.75,0.29,0.14,0.15,28%,16%,540,545,209,103,107,2023,False,0.98,0.87,0.23,,,
al0rante,FOKUS,282,"['raze', 'reyna', 'killjoy', 'viper', 'cypher']",503,1.12,238.4,1.21,70%,158.0,0.85,0.15,0.12,0.1,35%,10%,426,352,76,62,52,2023,False,1.12,0.94,0.09,EMEAS,EMEAS,EMEAS
al1en,VCL REJECTS 2.0,260,"['omen', 'viper', 'astra', 'killjoy', 'brimstone']",560,1.09,206.9,1.07,76%,135.6,0.72,0.43,0.06,0.06,19%,15%,405,377,238,34,32,2023,False,1.09,0.93,0.39,EMEAS,EMEAS,EMEAS
al7b,DRAGONS,75,"['omen', 'viper', 'astra', 'raze', 'cypher']",223,0.66,160.6,0.6,54%,110.1,0.52,0.21,0.09,0.12,24%,13%,116,194,46,21,26,2023,False,0.66,0.48,0.42,EMEAS,EMEAS,EMEAS
alannn,NOVO Esports,108,"['killjoy', 'chamber', 'skye', 'cypher', 'raze']",326,0.81,178.5,0.76,65%,123.7,0.62,0.27,0.09,0.11,25%,11%,201,264,88,29,36,2023,False,0.81,0.63,0.37,EMEAS,EMEAS,EMEAS
alert,XERXIA Esports,340,"['jett', 'killjoy', 'raze', 'cypher', 'sova']",1091,0.99,212.7,1.0,70%,137.7,0.74,0.24,0.16,0.16,24%,17%,811,810,262,170,168,2023,False,0.99,0.93,0.21,Pacific,Pacific,Pacific
alexiiik,GoNext Esports,223,"['jett', 'raze']",1188,1.08,238.8,1.15,69%,153.8,0.85,0.15,0.2,0.18,32%,18%,1004,874,179,235,211,2023,False,1.08,1.03,0.09,EMEAS,EMEAS,EMEAS
ale,OnlyFins,342,"['raze', 'skye', 'jett', 'reyna', 'kayo']",493,0.88,191.7,0.87,66%,125.0,0.66,0.27,0.14,0.19,23%,12%,327,377,132,68,94,2023,False,0.88,0.73,0.32,,,
allen,BC SWELL,133,"['omen', 'viper', 'killjoy', 'astra', 'breach']",1346,0.88,163.2,0.85,72%,108.7,0.57,0.33,0.07,0.08,20%,17%,765,900,442,93,107,2023,False,0.88,0.85,0.51,Pacific,Pacific,Pacific
almo,Zero Tenacity,288,"['killjoy', 'raze', 'viper', 'jett', 'cypher']",549,0.96,208.8,0.95,65%,142.0,0.71,0.18,0.09,0.11,25%,23%,389,409,99,52,58,2023,False,0.96,0.81,0.2,EMEAS,EMEAS,EMEAS
alucard,iPGN,113,"['sova', 'fade', 'viper', 'omen', 'killjoy']",221,0.73,150.9,0.63,61%,106.2,0.5,0.27,0.06,0.09,20%,12%,111,175,60,14,19,2023,False,0.73,0.53,0.53,Pacific,Pacific,Pacific
alyal,Team Flash,204,"['killjoy', 'viper', 'cypher', 'breach', 'jett']",654,0.96,207.0,0.93,71%,141.1,0.68,0.25,0.08,0.1,20%,9%,443,474,166,50,63,2023,False,0.96,0.84,0.28,Pacific,Pacific,Pacific
ange,Maryville University,664,"['viper', 'astra', 'omen', 'raze', 'reyna']",981,1.03,186.5,0.98,74%,120.2,0.64,0.41,0.06,0.06,22%,18%,631,645,401,62,61,2023,False,1.03,0.95,0.5,Americas,Americas,Americas
anima,HOWL Esports,161,"['skye', 'breach', 'kayo', 'sage']",263,0.89,179.9,0.78,71%,117.9,0.58,0.44,0.07,0.06,22%,9%,153,197,115,18,17,2023,False,0.89,0.67,0.66,EMEAS,EMEAS,EMEAS
aproto,TSM,369,"['cypher', 'viper', 'killjoy', 'astra']",1027,1.03,190.7,1.06,72%,126.8,0.7,0.18,0.05,0.06,34%,20%,720,677,183,56,61,2023,False,1.03,0.96,0.21,Americas,Americas,Americas
aqua,EX0TIK GAMING,113,"['omen', 'breach', 'sova', 'astra', 'viper']",290,0.79,148.7,0.71,67%,101.9,0.52,0.37,0.03,0.09,30%,13%,152,214,106,9,27,2023,True,0.79,0.6,0.66,EMEAS,EMEAS,EMEAS
arch,B8 Esports,406,"['breach', 'sova', 'sage', 'viper', 'skye']",664,0.86,164.0,0.79,69%,110.9,0.57,0.28,0.06,0.08,25%,22%,380,480,189,42,53,2023,True,0.86,0.75,0.44,EMEAS,EMEAS,EMEAS
arpoom,Team NKT,172,"['astra', 'viper', 'omen', 'brimstone', 'killjoy']",463,0.86,174.1,0.79,65%,114.9,0.6,0.3,0.06,0.09,28%,15%,280,356,137,26,41,2023,False,0.86,0.71,0.42,Pacific,Pacific,Pacific
artzin,MIBR,126,"['jett', 'raze', 'neon', 'sova', 'sage']",876,0.96,207.9,0.99,70%,134.4,0.74,0.25,0.15,0.15,26%,12%,645,649,223,135,131,2023,False,0.96,0.88,0.22,Americas,Americas,Americas
askia,Hero Base,231,"['jett', 'raze', 'breach', 'neon', 'gekko']",658,1.01,220.0,1.06,68%,150.2,0.78,0.18,0.13,0.15,20%,19%,510,480,120,84,98,2023,False,1.01,0.88,0.14,Americas,Americas,Americas
asteriskk,Alter Ego,240,"['omen', 'sage', 'astra', 'brimstone', 'jett']",535,0.99,181.9,0.91,74%,117.6,0.61,0.54,0.06,0.08,17%,10%,329,362,287,32,42,2023,False,0.99,0.84,0.8,Pacific,Pacific,Pacific
astr0,Carti World,153,"['omen', 'viper', 'astra', 'jett']",347,0.96,190.1,0.92,72%,125.9,0.68,0.34,0.05,0.06,32%,8%,237,258,118,16,22,2023,False,0.96,0.76,0.36,Pacific,Pacific,Pacific
autumn,FunPlus Phoenix,348,"['jett', 'raze', 'chamber', 'cypher', 'viper']",750,1.14,233.7,1.26,71%,145.7,0.85,0.1,0.23,0.14,25%,13%,639,508,76,170,104,2023,False,1.14,1.02,0.07,China,China,China
avez,NASR Esports,404,"['raze', 'jett', 'sova', 'viper', 'sage']",1038,1.11,224.0,1.08,75%,143.2,0.77,0.41,0.11,0.09,24%,18%,802,740,425,113,91,2023,False,1.11,1.04,0.29,EMEAS,EMEAS,EMEAS
azury,UCAM Esports Club,243,"['viper', 'killjoy', 'omen', 'cypher', 'chamber']",833,1.01,194.1,1.06,70%,126.4,0.71,0.23,0.06,0.08,26%,15%,589,555,195,50,65,2023,False,1.01,0.91,0.23,EMEAS,EMEAS,EMEAS
b-nhmj,Rapid Lofi,73,"['cypher', 'killjoy', 'sova', 'skye', 'gekko']",232,0.86,196.6,0.8,65%,133.2,0.67,0.22,0.05,0.09,24%,,155,194,52,11,20,2023,False,0.86,0.63,0.26,Pacific,Pacific,Pacific
b0i,Talon Esports,288,"['omen', 'astra', 'kayo', 'viper', 'skye']",396,0.94,176.3,0.88,72%,115.9,0.6,0.33,0.08,0.08,23%,11%,238,269,132,31,31,2023,False,0.94,0.76,0.46,Pacific,Pacific,Pacific
b1sk,ZY Gaming,376,"['jett', 'raze', 'chamber', 'cypher']",517,1.15,246.0,1.21,70%,156.2,0.87,0.17,0.25,0.17,23%,27%,452,374,86,128,86,2023,False,1.15,0.97,0.08,China,China,China
b3ta,XERXIA Esports,424,"['omen', 'astra', 'brimstone', 'viper', 'breach']",732,1.09,184.4,1.1,79%,117.9,0.66,0.52,0.07,0.07,30%,28%,482,438,384,50,48,2023,True,1.09,0.97,0.64,Pacific,Pacific,Pacific
babax,Zerance,188,"['omen', 'astra', 'viper', 'brimstone', 'fade']",570,1.02,197.9,0.99,71%,132.4,0.7,0.34,0.09,0.08,27%,19%,400,405,194,51,45,2023,False,1.02,0.87,0.33,EMEAS,EMEAS,EMEAS
badzw,Rebirth Esports,83,"['jett', 'raze', 'viper', 'kayo', 'killjoy']",207,0.96,215.5,0.99,68%,143.1,0.73,0.23,0.18,0.25,30%,,151,153,47,37,51,2023,False,0.96,0.69,0.21,Americas,Americas,Americas
bandicoot,TP REVEN,230,"['jett', 'omen', 'astra', 'viper', 'brimstone']",502,1.05,198.6,1.02,71%,127.7,0.7,0.41,0.06,0.06,23%,16%,349,341,208,32,31,2023,False,1.05,0.88,0.4,Americas,Americas,Americas
banger,CREST GAMING Zst,92,"['killjoy', 'skye', 'cypher', 'sage', 'kayo']",712,0.98,194.0,1.03,68%,129.7,0.69,0.23,0.07,0.06,30%,13%,488,473,163,39,36,2023,False,0.98,0.87,0.25,Pacific,Pacific,Pacific
bati,SK Gaming,295,"['sova', 'breach', 'omen', 'skye']",745,0.92,167.4,0.87,72%,106.2,0.56,0.49,0.08,0.08,20%,13%,417,480,364,56,62,2023,False,0.92,0.82,0.81,EMEAS,EMEAS,EMEAS
bdog,YFP Gaming,485,"['jett', 'omen', 'chamber', 'raze', 'astra']",636,1.05,213.4,1.11,71%,133.4,0.77,0.25,0.15,0.14,20%,14%,492,444,156,96,90,2023,False,1.05,0.91,0.19,Americas,Americas,Americas
benjyfishy,Team Heretics,215,"['killjoy', 'cypher', 'jett', 'viper']",1143,1.02,215.2,1.05,70%,143.7,0.75,0.18,0.12,0.12,27%,11%,862,820,206,136,137,2023,False,1.02,0.97,0.17,EMEAS,EMEAS,EMEAS
benny,CGN Esports,442,"['raze', 'phoenix', 'sage', 'skye', 'gekko']",833,0.84,182.7,0.85,66%,120.0,0.63,0.28,0.11,0.17,28%,16%,528,620,233,90,145,2023,True,0.84,0.76,0.36,EMEAS,EMEAS,EMEAS
berserx,BOOM Esports,382,"['jett', 'killjoy', 'raze', 'cypher', 'neon']",986,1.09,211.8,1.11,76%,135.1,0.74,0.36,0.1,0.08,20%,11%,733,658,359,95,76,2023,False,1.09,1.01,0.29,Pacific,Pacific,Pacific
beyaz,Gentle Mates,253,"['sova', 'raze', 'skye', 'cypher', 'kayo']",1098,1.0,172.5,0.99,75%,113.9,0.61,0.37,0.05,0.06,24%,23%,668,672,403,58,65,2023,True,1.0,0.94,0.5,EMEAS,EMEAS,EMEAS
beyn,DRX,144,"['jett', 'sova', 'raze', 'fade']",743,1.04,216.3,1.05,73%,139.6,0.77,0.26,0.13,0.13,21%,19%,570,541,191,93,94,2023,False,1.04,0.92,0.19,Pacific,Pacific,Pacific
bezn1,TBK Esports,253,"['killjoy', 'cypher', 'jett', 'viper', 'sova']",615,0.97,204.7,0.96,67%,134.7,0.72,0.19,0.12,0.12,23%,11%,443,462,116,72,72,2023,False,0.97,0.84,0.2,Americas,Americas,Americas
bgg,R8 Esports,452,"['omen', 'astra', 'viper', 'brimstone']",322,0.84,175.2,0.8,65%,111.9,0.61,0.23,0.09,0.08,27%,13%,198,247,75,30,27,2023,True,0.84,0.65,0.34,EMEAS,EMEAS,EMEAS
biggiecheese,Arena Internet Cafe,166,"['omen', 'viper', 'brimstone', 'astra', 'kayo']",530,0.99,205.4,0.9,73%,137.5,0.68,0.41,0.1,0.06,27%,15%,360,400,215,52,34,2023,False,0.99,0.84,0.43,Pacific,Pacific,Pacific
bipo,NOVO Esports,189,"['jett', 'yoru', 'raze', 'kayo', 'neon']",523,0.92,186.8,0.89,72%,125.3,0.65,0.34,0.11,0.16,26%,17%,339,383,178,60,83,2023,False,0.92,0.77,0.4,EMEAS,EMEAS,EMEAS
blackwiz,NOEZ FOXX,193,"['viper', 'omen', 'astra', 'brimstone']",717,0.97,189.5,0.98,69%,122.3,0.69,0.35,0.06,0.09,26%,20%,492,502,251,44,62,2023,False,0.97,0.86,0.35,Pacific,Pacific,Pacific
blazek1ng,Global Esports,336,"['sova', 'viper', 'omen', 'astra']",1270,1.1,217.8,1.12,74%,139.1,0.76,0.34,0.12,0.1,26%,16%,961,857,429,150,128,2023,False,1.1,1.06,0.25,Pacific,Pacific,Pacific
blurred,Geek Fam,160,"['jett', 'chamber', 'raze', 'killjoy', 'breach']",394,0.97,208.9,0.96,69%,134.8,0.74,0.24,0.15,0.15,20%,13%,291,303,93,59,58,2023,False,0.97,0.78,0.21,Pacific,Pacific,Pacific
bmv,Unicorn Cyber Esports,195,"['breach', 'cypher', 'sage', 'killjoy', 'sova']",401,1.14,209.1,1.13,79%,134.3,0.74,0.41,0.07,0.05,28%,16%,295,261,164,30,19,2023,False,1.14,0.92,0.34,Pacific,Pacific,Pacific
bonobo,FOCUSGG,81,"['jett', 'raze', 'yoru', 'breach']",263,0.84,184.5,0.84,66%,120.0,0.66,0.17,0.13,0.13,29%,23%,173,206,44,35,35,2023,False,0.84,0.63,0.23,Pacific,Pacific,Pacific
